id,status,votes,title,avg_age,polarity,budget,point/cost,points,category,level,district,detailed_localization,description,attachments
510,niewybrany,478,"Ciąg pieszo-rowerowy wzdłuż ulicy Avicenny, po zachodniej jej stronie, jako przedłużenie chodnika istniejącego w okolicach rozdzielni Poczty Polskiej ",38.9979079498,0,1600000,1600000.0,1,piesze/rowerowe,od 500 tys. zł,Muchobór Wielki,Teren wzdłuż ulicy Avicenny,"Brakuje chodnika wzdłuż ulicy Avicenny. Od strony północnej istnieje takowy na jej fragmencie. Należałoby połączyć go ze stacją Wrocław Zachodni, bo tam częściowo idzie się po ziemii/błocie. A także przedłużyć najdalej jak się da w stronę południową w kierunku Oporowa. Proponuję przedłużac go i budowac tylko po jednej stronie, zachodniej, drogi. Najlepiej jeśli do jego budowy byłaby użyta kostka bauma przeznaczona na ścieżki rowerowe, czyli ta bardziej wypłaszczona, bo wtedy korzystanie z chodnika dla osób z wózkiem czy dla rowerzystów byłoby bardziej wygodne. Proponuję wybudowanie tak długiego tego chodnika, na ile jest to możliwe za kwotę 500 000 zł. Najlepiej prowadzącego aż do skrzyżowania ulic Wiejskiej/Avicenny.","[['http://www.wroclaw.pl/budzet-obywatelski-wroclaw/files/attachments_2015/510/30b453318162def023b398a71cc31ea8.pdf', '\n\n\nZałącznik nr 1\n\n']]"
812,niewybrany,1688,Drzewa dla Wrocławia ,36.6261848341,1,500000,500000.0,1,zieleń/rekreacja,150 tys. zł - 500 tys. zł,Wrocław,"Stare Miasto, AR_12, 11/22, Stare Miasto, AR_12, 19/8, Grabiszyn, AR_24, 3/6, Grabiszyn, AR_24, 3/9,  Psie Pole AR_22, 1/20 i inne (szczegóły lokalizacji w załączniku)","Od kilku lat obserwujemy systematyczne ubywanie drzew we Wrocławiu, szczególnie w centrum. Nawet jeśli w zamian są sadzone nowe, to bardzo często miejsca nowych nasadzeń są na obrzeżach miasta, np. w lasach komunalnych. Jest to bardzo niepokojące zjawisko, gdyż drzewa w mieście pełnią bardzo pożyteczne funkcje. Oprócz oczywistej, którą jest produkcja tlenu, filtrują powietrze z zanieczyszczeń oraz pyłów, dzięki procesowi transpiracji ochładzają powietrze w gorące dni, zmniejszają poziom hałasu, są także ostoją dla wielu pożytecznych gatunków zwierząt. Pełnią również funkcje estetyczne, co dla człowieka ma niebagatelne znaczenie. Drzewa przyczyniają się po prostu do poprawy jakości życia mieszkańców. W centrum Wrocławia można znaleźć dużo miejsc do nasadzeń drzew, w projekcie wskazuję część z nich. Pozostałe lokalizacje znajdują się w wielu różnych punktach miasta. Są to miejsca, gdzie mieszkają, bądź korzystają z nich (okolice wielkopowierzchniowych sklepów) tysiące ludzi. Każde drzewo w silnie zurbanizowanym otoczeniu jest na wagę złota. Proponowane lokalizacje nie kolidują z istniejącą infrastrukturą, ani nie wymagają likwidacji miejsc parkingowych. Często są to lokalizacje, w których drzewa zacienią miejsca, gdzie oczekują mieszkańcy (np. przy przejściach dla pieszych), znajdują się ławki czy nielegalnie parkują samochody.  ","[['http://www.wroclaw.pl/budzet-obywatelski-wroclaw/files/attachments_2015/812/9560d3e40da511450e277cf832387cb7.pdf', '\n\n\nZałącznik nr 1\n\n'], ['http://www.wroclaw.pl/budzet-obywatelski-wroclaw/files/attachments_2015/812/be723199378f2a661417b79d38256615.pdf', '\n\n\nZałącznik nr 2\n\n']]"
122,wybrany,533,Przebudowa ciągu komunikacyjnego na terenach gminnych w celu poprawy warunków zamieszkiwania na odcinku drogi ul. Dłużyckiej osiedla Marszowice we Wrocławiu ,49.2851782364,2,150000,75000.0,2,drogowe,do 150 tys. zł,Leśnica,"Obręb Marszowice, Arkusz AR-16, dz.7 w zarządzie i użytkowaniu ZDiUM. Wykonanie i podbudowa nawierzchni  drogi ul. Dłużyckiej od  ul. Małomickiej  w kierunku ul. Krzelowskiej na odcinku drogi dł. 240m","Biorąc pod  uwagę bezpieczeństwo pieszych mieszkających przy ul. Dłużyckiej nie wspominając już o braku możliwości normalnego przejazdu i dojazdu do posesji  , zgłaszam  projekt Budżetu  Obywatelskiego polegający na wykonaniu podbudowy i nawierzchni ulicy na odcinku 240m szer.4,5 m, która nie  była remontowana,  ani też  modernizowana od momentu swojego powstania .  
Wyrównanie i utwardzenie ciągu komunikacyjnego  materiałami  naturalnymi  ze  skropieniem nawierzchni  drogowych  asfaltem  w celu ich zespolenia  znacznie  ułatwi  funkcjonowanie  mieszkańców w/w ulicy i jednocześnie ułatwi i umożliwi przejścia dla pieszych i przejazdów rowerowych na szlaki turystyczne do pobliskiego lasu, nie wspominając  już o dojazdach do posesji służbom ratowniczym i interwencyjnym oraz obsługi bytowej mieszkańców , która dzisiaj jest znacznie utrudniona co obrazuje wysłana w załączniku dokumentacja zdjęciowa w/w drogi .  
Biorąc pod uwagę rozbudowę dzielnicy  Marszowice i przesuwającą  się w kierunku  Wilkszyna  infrastrukturę  budowlaną oraz  wzrost  liczebności  samochodów jak i budowanych posesji  w tej okolicy  istnieje  coraz  większa  potrzeba  utwardzenia   miejsc  na poruszanie  się dla  pieszych , matek z dziećmi, przejazdów rowerowo – wycieczkowych na szlaki turystyczne pobliskiego lasu  i transportu samochodowego, dlatego  bardzo proszę   o przeanalizowanie w/w projektu i wydanie  opinii  pozytywnej w celu jego  realizacji.  

","[['http://www.wroclaw.pl/budzet-obywatelski-wroclaw/files/attachments_2015/122/732698cb50858cccd9d1b39ec1472ffc.pdf', '\n\n\nZałącznik nr 1\n\n']]"
420,niewybrany,96,"Plac zabaw i ławki w parku u zbiegu ulic Krzywoustego, Długosza i Czajkowskiego ",37.2708333333,-1,250000,250000.0,1,place zabaw,150 tys. zł - 500 tys. zł,Karłowice-Różanka,"skrzyżowanie ul. Długosza i Czajkowskiego, działka nr 21","Okolice Placu Kromera i ulic Krzywoustego, Długosza oraz Czajkowskiego to jeden z najgęściej zaludnionych obszarów na terenie Osiedla Karłowice-Różanka. W okolicznych blokach i domach mieszka wiele rodzin z dziećmi potrzebującymi ruchu, a także wielu seniorów, którzy chcą po prostu siąść na ławce na świeżym powietrzu. W pobliżu nie ma jednak zbyt wielu terenów rekreacyjnych, które mogłyby służyć zamieszkującym to sąsiedztwo mieszkańcom. Budowa placu zabaw oraz instalacja nowych ławek w parku u zbiegu ul. Krzywoustego, Długosza i Czajkowskiego umożliwiłaby realizację podstawowych potrzeb rekreacyjnych w tej okolicy. W ramach projektu powinno dojść do budowy nowych instalacji zabawowych dla dzieci oraz do instalacji 5 ławek i koszy na śmieci wokół ww. instalacji, a także do wysypania samego placu zabaw piaskiem.",[]
702,niewybrany,140,Projektowane perony na Rondzie Reagana ,38.25,1,1000000,1000000.0,1,inne,od 500 tys. zł,Plac Grunwaldzki,"Plac Grunwaldzki, AR_32, 1/2
Typ własności: własność Skarbu Państwa w zarządzie, użytkowaniu.
Nazwa obrębu: Plac Grunwaldzki.
Numer arkusza mapy: 32.
Numer działki: 1/2.","Rondo Reagana sprawdza się, w zasadzie bez zastrzeżeń,  jako rozwiązanie upłynniające ruch kołowy w tym rejonie, jednak jako punkt przesiadkowy dla pasażerów masowej komunikacji miejskiej jest koszmarną porażką, która powinna przez dekady śnić się projektantom (i/lub autorom założeń projektowych). Jezdnia, tory, chodniki - wszystko na jednym poziomie, jak przed stu laty. Przystanki tramwajowe/autobusowe przed i za Rondem (we wszystkich kierunkach, z wyjątkiem ul. Piastowskiej) mają perony, ułatwiające życie ludziom starszym, niepełnosprawnym, matkom z wózkami. Rondo jest haniebnym wyjątkiem. Starsi ludzie zwykle wysiadają/wsiadają jeden przystanek przed lub za Rondem - łatwiej im przekuśtykać kilkaset metrów, niż na Rondzie pokonać  prawie pół metrową wspinaczkę na pokład tramwaju/autobusu, lub zejść z tej wysokości. Zdarzają się - i to jest najkoszmarniejsze! - desperackie skoki inwalidów na wózkach – z wysokiego (zwykle) pokładu na chodnik Ronda. To wręcz grozi śmiercią tych nieszczęsnych ludzi. Zdarzają się przypadki niemal zmiażdżenia zamykanymi drzwiami matki z dzieckiem przy ich wysiadaniu. (Matka nie nadąża z wyprowadzeniem dziecka, nieuważny kierowca/motorniczy, dyscyplinowany światłami i rozkładem, zamyka i rusza przedwcześnie; examplum: linia C, 19.01.2015, godz. 16.30.) Zignorowanie problemów osób dźwigających wyjątkowo ciężkie trudy życia jest krzyczącą hańbą odpowiedzialnych służb miejskich. (Nb.  z arogancją i wyższością ""pouczających"" nieporadnego pasażera, błagającego o przebudowę (!!!) ledwie co oddanego Ronda.) 
Proszę również o rozważenie możliwości stworzenia naziemnego przejścia Rondo - przystanek jedynki (w kierunku Biskupina). Skomunikowanie tych dwóch punktów nie jest tak proste, jak utrzymują zainteresowani zachowaniem status quo. 
[...]","[['http://www.wroclaw.pl/budzet-obywatelski-wroclaw/files/attachments_2015/702/2db56bb3ecd4b767dc1f2b8042aba5aa.pdf', '\n\n\nZałącznik nr 1\n\n']]"
590,niewybrany,1571,O! Plaża - udostępnienie mieszkańcom stawu na terenie nieczynnego kąpieliska Oporów dla aktywnego wypoczynku i rekreacji nad wodą ,44.4653087206,4,500000,500000.0,1,zieleń/rekreacja,150 tys. zł - 500 tys. zł,Oporów,"ul. Harcerska 25, działka: Oporów, AR_3, 49","Celem projektu jest udostępnienie mieszkańcom Wrocławia do celów rekreacyjnych stawu znajdującego się na terenie nieczynnego kąpieliska Oporów.
Obiekt zamknięto w 2006 r. i od tego czasu cały teren jest niedostępny dla mieszkańców. Wcześniej był bardzo popularny wśród wrocławian z całej południowo-zachodniej części miasta (bliskość pętli tramwajowej i przystanków autobusowych).
W południowej części tego terenu znajduje się otoczony naturalną zielenią staw, który ma bardzo duży potencjał dla rozwoju rekreacji. Zbiorniki wodne tego typu są we Wrocławiu rzadkością, a wypoczynek nad wodą zyskuje na popularności. Sam staw wymaga stosunkowo niewielkich nakładów, aby stworzyć możliwość udostępnienia go publiczności. Najważniejsze jest utworzenie plaży w północno-wschodnim narożniku akwenu. Niezbędne jest odgrodzenie go od części związanej z nieczynnym basenem, stanowiącym zagrożenie ze względu na poziom dewastacji. Potrzebne są prace porządkowe, remont ścieżek spacerowych dookoła zbiornika oraz wykonanie drobnej infrastruktury służącej rekreacji nad wodą: pomostów do wypoczynku, wędkowania i cumowania łodzi/kajaków, ławek, wyposażenia części przeznaczonej do sportów (np. siatkówki plażowej, badmintona, petanki) i innych urządzeń rekreacyjnych (plac zabaw).
Zróżnicowanie funkcjonalne obszaru dawnego kąpieliska zostało zauważone przez urbanistów, przygotowujących plan zagospodarowania. Wyodrębniono staw z bezpośrednio przylegającym terenem - nie ma tu możliwości realizacji jakiejkolwiek zabudowy. Dlatego udostępnienie terenu nie będzie kolidowało z poszukiwaniem inwestora dla obiektu. Co więcej ruch, jaki będzie tu generowany, uwypukli potencjał ekonomiczny i zwiększy popularność tego miejsca, co może znacząco ułatwić znalezienie inwestora dla całości.",[]
288,wycofany,,Bezpieczne wały Karłowckie ,0,6,49400,49400.0,1,zieleń/rekreacja,do 150 tys. zł,Karłowice-Różanka,Wały przeciwpowodziowe między mostem Kolejowym a Trzebnickim,"Celem projektu jest przystosowanie odcinka ok. 1,5 km wałów przeciwpowodziowych między mostami Trzebnickimi a mostem Kolejowym do bezpiecznej i przyjemnej rekreacji.
Projekt ma obejmować zamontowanie na w/w odcinku:4  betonowych ławek,4 kubłów na śmieci oraz 5 latarni.
Potrzeba na na tego typu realizację jest ogromna.Wały te są uczęszczane przez bardzo dużą ilość osób starszych oraz mam z dziećmi,które aktualnie nie mają ani jednego miejsca aby na chwilę usiąść i odpocząć.
Oświetlenie tego odcinka jest niezbędne głównie ze względów bezpieczeństwa.Wieczorami,kiedy jest zupełnie ciemno, spotyka się tam bardzo dużo osób biegających, a także spacerujących z psami.
Postawienie kubłów na śmieci jest równie konieczne jak pozostałe elementy, głównie ze względu na czystość, ale także ze względu na bezpieczeństwo -zdarzyło się już bardzo wiele przypadków skaleczeń u biegających dzieci a także łap u psów w związku z postawionymi , a później potłuczonymi butelkami.",[]
576,niewybrany,633,Rewitalizacja ulicy Komandorskiej  ,51.2969984202,1,2000000,500000.0,4,drogowe,od 500 tys. zł,Powstańców Śląskich,"od EPI do  ARENY, ul. Komandorska 21-87 i ul. Komandorska 30-66, dz. nr 1/3, AM16 i dz. nr 16/2,  AM 24, dz. nr 3/1, AM 25, dz. nr 17/1, AM 15, obręb Południe.","Rewitalizacja ul. Komandorskiej od EPI do  ARENY. Problemy chaotycznego parkowania, niszczenia nawierzchni i zieleni, dziur w chodnikach i zalegających kałuż, niebezpieczeństwa spowodowanego brakiem odpowiedniego oświetlenia można rozwiązać. Projekt przewiduje modernizację nawierzchni oświetlonych chodników po obu stronach ul. Komandorskiej i wydzielenie ciągu rowerowego wzdłuż pierzei parzystej, wygospodarowanie większej ilości miejsc postojowych,  łącznie 181, przez zmianę wymiarów oraz wytyczenie nowych zatok. Stworzenie miejsc atrakcyjnych dla mieszkańców z siedziskami, koszami na odpadki, stojakami rowerowymi, rzeźbami, oświetleniem i uporządkowaną zielenią ograniczoną w celu ochrony przed najazdem samochodów. Ze względu na znaczenie na mapie  Wrocławia, nowe rozwiązania mają  służyć mieszkańcom okolicy jak i całego Miasta, studentom Uniwersytetu Ekonomicznego jak i turystom","[['http://www.wroclaw.pl/budzet-obywatelski-wroclaw/files/attachments_2015/576/846f042c5fafb079f0780db75bcfc850.pdf', '\n\n\nZałącznik nr 1\n\n']]"
406,niewybrany,468,Monitoring Dwóch Boisk przy Kleczkowskiej tj. boiska przy Szkole Podstawowej nr 74 we Wrocławiu i boiska we wnętrzu międzyblokowym wyznaczonym ul. Kleczkowską-Siemińskiego-Kraszewskiego-Trzebnicką ,45.891025641,1,150000,150000.0,1,inne,do 150 tys. zł,Kleczków,"S.P. nr 74 (AR 5 nr dz. 1,11,15) Podwórko AR3, nr dz. 1/4; AR4, nr dz. 22/2,3;  23/3,4,5,6,7;  24/1,2; 26/1,3,5, 7,8,10,12,14,16,18,20,22,24,31,33,37,38,39,40,42,44,45,49,52,54;","Od lat pozostaje nierozwiązany problem spożywania alkoholu, zanieczyszczania, zachowań chuligańskich, niszczenia mienia, zakłócania porządku i spokoju zwłaszcza w porze wieczornej i nocnej w zasadzie przez cały rok  na boisku i w otoczeniu Szkoły Podstawowej nr 74 przy ul. Dębickiego (i Kleczkowskiej) jak również na podwórku wyznaczonym ul. Kleczkowską-Siemińskiego-Kraszewskiego-Trzebnicką.  O rozwiązanie problemu mieszkańcy występowali  do Policji  (patrz zał nr 1), a  potrzebę monitorowania potwierdziła Uchwałą -już w 2008 r. -Rada Osiedla Kleczków (patrz zał. nr 2). Obietnica rozpatrzenia sprawy przez ZOJMiejskich (patrz zał. nr 3) została złożona jeszcze w 2010 r. , ale skończyło się na deklaracji. Bez odpowiedzi pozostało także pismo z 2012r. skierowane do WBiZK (patrz zał. nr 4). Działania Policji (mimo deklarowanej także pisemnie - dobrej woli) mają charakter doraźny a Straż Miejska praktycznie w tym rejonie nie jest widoczna. Rozumiemy, że wymienione służby - mimo dobrych chęci -najprawdopodobniej nie dysponują wystarczającymi środkami.  Istniejący stan faktyczny w zakresie porządku i bezpieczeństwa adekwatnie opisuje Dyrekcja Szkoły Podstawowej nr 74 w piśmie, którego skan stanowi zał. nr 5.  Problemu nie da się rozwiązać bez monitoringu i to obejmującego zarówno boisko i teren w otoczeniu szkoły Podstawowej nr 74 jak również boiska i całego wnętrza międzyblokowego wyznaczonego ul. Kleczkowską-Siemińskiego-Kraszewskiego-Trzebnicką. System monitoringu (w tym 1 rejestrator i  8 kamer plus 1 rejestrator i 16 kamer)  powinien być spięty z Policją i/lub Strażą Miejską, co realnie poprawiłoby porządek i bezpieczeństwo w tym rejonie na co liczymy i o co wnioskujemy.","[['http://www.wroclaw.pl/budzet-obywatelski-wroclaw/files/attachments_2015/406/8194130de5fbbc8e8a91702a9db40737.pdf', '\n\n\nZałącznik nr 1\n\n']]"
775,wycofany,,Modernizacja placu zabaw w Przedszkolu nr 30 przy placu Muzealnym 13A  ,0,2,150000,150000.0,1,edukacja,do 150 tys. zł,Przedmieście Świdnickie,"50 – 035 Wrocław, pl. Muzealny 13a, Stare Miasto, AR_35, 3","Przedszkole nr 30 ‘’Bajlandia’’ w Zespole Szkolno – Przedszkolnym nr 13, istniejące od 1959 roku, położone jest w dzielnicy Stare Miasto. Ta atrakcyjna turystycznie dzielnica, nie jest jednak wyposażona w infrastrukturę przyjazną dla najmłodszych Wrocławian. Brakuje tutaj terenów do rekreacji, mało jest bezpiecznych, oddzielonych od ruchu ulicznego, miejsc zabaw.  Stwierdzenie, że brak właściwego miejsca do zabaw na świeżym powietrzu uniemożliwia prawidłowy rozwój dzieci, które w tym okresie potrzebują wzmożonej aktywności fizycznej brzmi jak oczywistość, ale dla nas – rodziców, jest niechcianą rzeczywistością, którą musimy zmienić.

Chcemy poprawić tę sytuację poprzez remont placu zabaw, położonego przy placu Muzealnym 13A. Obecnie miejsce to nie tylko nie stanowi przestrzeni dla zabaw maluchów na świeżym powietrzu, ale wręcz jest dla nich zagrożeniem - większość znajdujących urządzeń przewidziana jest do rozbiórki. Ostatni remont placu zabaw miał miejsce ponad 10 lat temu.  Rodzice prowadzą akcje mające na celu odświeżenie terenu, jednakże bez dodatkowego wsparcia jakiekolwiek działania remontowe są  po prostu niemożliwe. 

Warto dodać, że planowany do rewitalizacji plac zabaw będzie służył nie tylko naszym dzieciom uczęszczającym do przedszkola przy pl. Muzealnym, ale również dzieciom z budynku przedszkola przy pl. Legionów, które jest całkowicie pozbawione jakiegokolwiek miejsca rekreacyjnego dla dzieci. Ponadto, po modernizacji plac zabaw będzie również dostępny dla wszystkich mieszkańców Wrocławia. Modernizacja wpłynie również na atrakcyjność miejsca dla seniorów, którzy będą mogli przyjść ze swoimi wnukami do bezpiecznego miejsca zdala od ruchliwych ulic. 
",[]
150,wybrany,530,Boiska do gry w siatkówkę plażową w Parku Skowronim ,35.5226415094,-1,150000,37500.0,4,sport,do 150 tys. zł,Gaj,"Park Skowroni, teren przy zbiegu ul.Weigla i Spiskiej, działka Gaj, AR_13, 21","Park Skowroni jest terenem licznie odwiedzanym przez mieszkańców przyległych osiedli. Mieszkańcy przychodzą do parku nie tylko na spacery ale także uprawiać biegi, nordic walking, jazdę na rowerze. Park od wielu lat nie posiada oświetlenia, wystarczającej ilości ławek, utwardzonych ścieżek, brak jest też w nim miejsc przeznaczonych do aktywnego wypoczynku. 
Budowa boisk do gry w siatkówkę jest pierwszym i jednym z wielu projektów, który może sprawić iż będzie to miejsce jeszcze chętniej odwiedzane przez wrocławian. Coraz większa popularność siatkówki w Polsce sprawiła że coraz więcej osób zainteresowanych jest czynnym uprawianiem tego sportu do czego brak jest ogólnodostępnych obiektów na terenie Wrocławia. 

Beneficjenci: mieszkańcy, młodzież chcąca rozwijać swoje talenty sportowe

Opis projektu:
Teren przeznaczony na boiska to 32 m x 25,8 m;
Boiska ogrodzone siatką o wysokości 4 m;
Wejście na boiska przez furtki umieszczone po przeciwnych stronach terenu;
Wzdłuż ogrodzenia pomiędzy furtkami chodnik z płyty ażurowej oraz ławki;
Teren oświetlony lampami solarnymi pozwalającymi na korzystanie z boisk do późnych godzin wieczornych;
Umieszczenie kamery podłączonej do monitoringu miejskiego celem zapobiegnięcie dewastacji terenu
","[['http://www.wroclaw.pl/budzet-obywatelski-wroclaw/files/attachments_2015/150/b6cbc6a42a97208867b0cd1655d12ddd.pdf', '\n\n\nZałącznik nr 1\n\n']]"
68,wybrany,615,Zieleń wzdłuż ulicy Bardzkiej ,36.9398373984,1,150000,150000.0,1,zieleń/rekreacja,do 150 tys. zł,"Tarnogaj
													, Gaj													, granice wrocławskich osiedli",Bardzka,"Po przebudowie ulicy Bardzkiej w postaci dwóch bardzo szerokich jezdni oraz torów tramwajowych okolica wygląda jak betonowa pustynia. Należy nasadzić zestaw drzew i krzewów po bokach jezdni oraz pomiędzy nimi tak aby za kilka lat drzewa osłaniały przed upałem, dawały zieleń. ",[]
622,niewybrany,221,Wieża dla jerzyka - konstrukcja wieży lęgowej dla ptaków jerzyków ,38.4208144796,5,150000,150000.0,1,inne,do 150 tys. zł,Stare Miasto,Stare Miasto,"Niezaprzeczalnie Wrocław jest miastem spotkań również dla jerzyków. Ze względu na specyficzną tkankę zabudowy miasta Wrocławia, ptaki powracają tu co roku do swoich miejsc lęgowych. Niestety miejsca te są nieustannie niszczone poprzez modernizację budynków, a ptakom nie oferuje się alternatywy w postaci budek lęgowych pod okapami dachów.  „Wieża dla jerzyka” może zostać zrealizowana bardzo szybko i nie tylko podkreśli troskę miasta o przyszłość jerzyków podczas roku Europejskiej Stolicy Kultury, ale będzie służyć przez wiele następnych lat. Konstrukcja, mająca formę wieży, służyć będzie w miesiącach wiosenno-letnich, jako miejsce gniazdowania dla ptaków, a całorocznie stanowić będzie rozrzeźbiony i podświetlony o zmroku element - rzeźbę w krajobrazie. Konstrukcja ma zachęcić jerzyki do gniazdowania we Wrocławiu, a tym samym do zjadania meszek i komarów, które są utrapieniem mieszkańców miasta. Wieża wesprze badania nad tymi ptakami, będzie sprzyjać ogólnoświatowej akcji ochrony jerzyka i promować informację o tym, jak pożyteczny dla człowieka jest ten ptak oraz jak można pomóc w jego ochronie. Projekt przewiduje instalację 90 budek lęgowych, tablicy informacyjnej z ogólnymi informacjami na temat jerzyków i ich ochrony oraz instalację paneli fotowoltaicznych zasilających listwy świetlne i elektroniczny wabik. Dodatkowo konstrukcja po zasiedleniu przez ptaki, może zostać wyposażona w system monitoringu ptaków, który dopełni funkcję stacji badawczej o transmisję na żywo z wnętrza miejsc lęgowych. Obraz z transmisji mógłby zostać udostępniony do publicznej sieci internetowej. Dzięki temu wieża będzie pełnić swoją funkcję edukacyjną również poza miastem.","[['http://www.wroclaw.pl/budzet-obywatelski-wroclaw/files/attachments_2015/622/7a734baaace2e98101c9be3243559218.pdf', '\n\n\nZałącznik nr 1\n\n'], ['http://www.wroclaw.pl/budzet-obywatelski-wroclaw/files/attachments_2015/622/9da607bbd77aa9614ddd0e19be49f1b5.pdf', '\n\n\nZałącznik nr 2\n\n'], ['http://www.wroclaw.pl/budzet-obywatelski-wroclaw/files/attachments_2015/622/8867418cad3a52a7365803d2df63b144.pdf', '\n\n\nZałącznik nr 3\n\n'], ['http://www.wroclaw.pl/budzet-obywatelski-wroclaw/files/attachments_2015/622/5ca0be467db451462df951fc7851b21d.pdf', '\n\n\nZałącznik nr 4\n\n'], ['http://www.wroclaw.pl/budzet-obywatelski-wroclaw/files/attachments_2015/622/b873ffbe72cb093090f206fe53b4d8c2.pdf', '\n\n\nZałącznik nr 5\n\n']]"
515,niewybrany,127,"Remont chodnika dla pieszych, stworzenie miejsc parkingowych, wymiana nawierzchni drogi wewnętrznej i uzupełnienie drzewostanu przy pl. Orląt Lwowskich, obszar przy budynku mieszkalnym 4-12 ",48.1338582677,-1,500000,500000.0,1,drogowe,150 tys. zł - 500 tys. zł,Przedmieście Świdnickie,"PL.OTLĄT LWOWSKICH 4-12, STARE MIASTO, ARKUSZ A7, NR DZIAŁKI 31/24","Wnioskowane działania i uzasadnienie:
1. Wymiana i wyrównanie nawierzchni chodnika po stronie wejść do klatek schodowych budynku i szczytach budynku- w przeszłości była kilkukrotnie zdejmowana z powodu wymiany rur i kabli pod nim  i obecny jej stan był przyczyną wypadków osób.
2. Wymiana  nawierzchni drogi wewnętrznej zniszczonej wskutek wypiętrzenia płyt przez korzenie drzew i osadzanie podłoża.
3. Skuteczne wyrównanie i zabezpieczenie powierzchni gruntu w sąsiedztwie garaży (również wybudowanie miejsc parkingowych) - istotne przede wszystkim dla pieszych. Jest to droga do przychodni, apteki, na pocztę oraz do przystanków tramwajowych na Pl. Jana Pawła II. Jest to też miejsce parkowania dla samochodów  mieszkańców ( w tym  niepełnosprawnych) naszego bloku.
4.Usunięcie starych, zniszczonych drzew ( 3 szt.), stanowiących zagrożenie dla ludzi i mienia, zlokalizowanych  w bezpośrednim sąsiedztwie placu zabaw i nasadzenie nowych ( 4 szt.) - drzewa zostały posadzone ok. 50 lat temu i sięgają wysokości dachu budynku. Są obrośnięte jemiołą. Są niemal bezlistne. Kruche gałęzie wyłamywane są przy każdym gwałtowniejszym wietrze. Zagrażają ludziom (rosną przy drodze prowadzącej do m.in. budynku  Liceum nr XII ) i mieniu ( zagrażają parkowanym pojazdom i oknom w budynku mieszkalnym ). Wskazane jest nasadzenie niskich drzew o kulistej koronie, która stworzy dodatkowo ożywczy cień w upalne dni.
5. Ustawienie ławek - 4 szt. (  w obszarze przylegającym do placu zabaw - z przeznaczeniem dla seniorów)",[]
10,wycofany,,Szybciej tramwajem przez Most Sikorskiego! ,0,2,150000,150000.0,1,drogowe,do 150 tys. zł,"Stare Miasto
													, Szczepin													, granice wrocławskich osiedli",Most Sikorskiego,"Projekt polega na montażu na wjazdach na Most sygnalizacji, która umożliwiałaby swobodny przejazd tramwajom. Światła będą zatrzymywać auta chwilę przed pojawieniem się tramwaju. Obecnie tramwaje marnują bardzo dużo czasu przez auta blokujące most.","[['http://www.wroclaw.pl/budzet-obywatelski-wroclaw/files/attachments_2015/10/d6231a7873181ee1c00ee5e6d4f88eb7.pdf', '\n\n\nZałącznik nr 1\n\n']]"
464,niewybrany,281,"Rewitalizacja i modernizacja Wyspy Słodowej. Utwardzenie części nawierzchni, wydeptanych trawników, zwiększenie ilości mebli miejskich - ławek, siedzisk, stopni, zarówno wewnątrz wyspy jak nabrzeży. ",32.9786476868,1,2000000,2000000.0,1,zieleń/rekreacja,od 500 tys. zł,Stare Miasto,Wyspa Słodowa,Wyspa Słodowa wymaga rewitalizacji i dostosowania do potrzeb użytkowników. Może również (i powinna) stać się miejscem sztuki i kultury. W tym celu potrzebna jest kompleksowa modernizacja. ,[]
149,niewybrany,207,"Uporządkowanie i modernizacja wnętrza podwórkowego w ramach ulic: Nowowiejska,Wyszyńskiego, Orzeszkowej, Jaracza ",45.7053140097,-3,500000,500000.0,1,rewitalizacja,150 tys. zł - 500 tys. zł,Ołbin,"Wnętrze podwórkowe przy ul. Nowowiejskiej, K. S. Wyszyńskiego, E.Orzeszkowej i S. Jaracza Ewidencja Działki Nowowiejska 70 026401_1.0005.9.139"," Podwórko znajduje się w dzielnicy Śródmieście,osiedle Ołbin. Wnętrze położone jest w ścisłym sąsiedztwie ul.Nowowiejskiej ( wkrótce modernizowanej) ul. Wyszyńskiego oraz Parku im.Stanisława Tołpy. W najbliższym sąsiedztwie podwórka znajdują się szkoły ( w tym Wydział Architektury Politechniki Wrocławskiej), przedszkola, kluby młodzieżowe oraz Dom Edyty Stein i wiele miejsc spotkań mieszkańców.
W części wnętrza podwórkowego znajduje się Ośrodek Zdrowia, który w latach wcześniejszych pełnił funkcję żłobka, oraz Centrum Kardiologiczne ProCorde.
Ze zmodernizowanego podwórka chętnie będą korzystali mieszkańcy okolicznych Wspólnot mieszkaniowych (rodziny z małymi dziećmi, seniorzy a także młodzież i osoby w średnim wieku). Obecnie mieszkańcy sami upiększaja podwórko organizując drobne nasadzenia i sprzątanie. Unowocześnienie wnętrza zintegruje lokalną społeczność, połączy pokolenia i zwiększy poczucie bezpieczeństwa oraz podniesie standard życia mieszkańców.
Obecnie stan podwórka jest katastrofalny. Na środku podwórka zlokalizowany jest nielegalny śmietnik, który zagraża bezpieczeństwu mieszkańców. Śmietnik znajduje się w obrębie boiska do piłki koszykowej, które jest stale wykorzystywane przez młodzież.

Założenia projektu:
1. Wymiana nawierzchni na ciągach pieszo-jezdnych
2. Oświetlenie


",[]
